reviewText,label
This is one of John Williams' best scores. It is a great sounding and pensive work. It is a very powerful yet restrained piece of scoring. It is well structured and pleasing to the ear. I highly recommend it. I enjoyed it.,positive
Great Piano music. He was one of my favorites when I was young and still has the power to make me feel good and relaxed. Familiar tunes and sometimes surprising.,positive
"Reload is aptly titled because it is the second half of Load which was originally suppose to be a two disc set. The songs on ReLoad are of the same vein as Load albeit heavier.  The opening song, Fuel, is a straight ahead rocker about driving fast cars.  In fact, for the past two years NBC has used the opening of Fuel as the intro for their NASCAR coverage.  The Memory Remains is a strange 'video' song that  has Marianne Faithfull on backing vocals. Devil's Dance has a demonic sounding riff that sets a perfect tone for the song.  The Unforgiven II is another example of James Hetfield airing his personal problems in song that I think I may actually like better than the original.  I wonder what James is going to sing about now that he has gone through rehab?
My favorite song on ReLoad is the last track, Fixxxer. The intro to this song is vintage Metallica. The song fades in with some sampled guitar/bass sounds that sound like a heavy metal bumble bee.  Then comes a slide guitar with a four-tap delay on it just to make it interesting. then the bass and kick drum come in along with a second guitar playing a bluesy riff.  All of this builds to a thunderous crescendo that kicks into the song much like the beginning of 'Sandman.
My least favorite song is Low Man's Lyric.  This song just sort of lays there. It's another example of James airing his personal problems in song. I have enuff personal problems of my own so I don't need to hear about his in a mediocre song.",positive
Alfred Newman was a most accomplished scorer of some of Hollywood's best.  This music is moving and wonderful background music for meditation and prayer.,positive
"A must-have for fans of Innocence Mission's gentle yet heartfelt music. This short disk (under 30 minutes) features three original compositions and the balance consists of familiar hymns.
Do the band and your wallet a favor by purchasing a brand new sealed copy of  ""Christ is My Hope"" from Innocence Mission's online store for $15. Used copies are going for $86 dollars from Amazon affiliated vendors!",positive
"Thom Brennan paints a tapestry of sound that ebbs and flows to the harmony of the soul. Every chord strikes in the moments of credibility, in the perplexities of imagination.
The first reviewer has given an excellent background, and really very little else need be said. Except to inform that this largely unknown artist has made a recent comeback and is producing such gems such as ""Mist"" and ""The secret faiths of salamanders"" to completely transcend the genre that was once called ""New Age"" Thank goodness these CDs don't appear here yet, as I would have to try and manipulate those stars somehow into ten!",positive
Exactly what I wanted,positive
great classic of the 1930's and 1940's in decent sound....they don't play like that anymore!,positive
"This album is a pure Platinum classic CD, nuff said!  They don't make albums like this anymore...it brings back memories of the 80's and 90's when music was at its best....!!",positive
"After this album, there was never an album that even came close to the power level this album produced!  A completely towering achievement of strong lyrics, bold message and some truly riveting guitar work provided by ""the man"" Bob Hartman!  John Schlit never really gained the momentum on later releases as he did with this album-making this a completely stellar work that has never been achieved since or ever will be for that matter!  The world is a fickle place and unfortunately a great band like Petra ended up on the back of milk cartons for ""christian artists who are currently MIA.""  Aside from that, every song on this album is moving and captivating.  Every perfect formula is exhibited on this album and unfortunately, instead of innovating that formula, Petra succombed to the ""same"" formula album after boring album.  ""Unseen Power,"" is almost an exact replica of ""Beyond Belief"" and ""Wake up Call"" tried too hard to exhibit the same formula only with a grunge twist that didn't quite work.  After Bob Hartman left the band, well, need I say more?  The band is all but dead, at least for now, unless they come up a new group all together or maybe they can have their sons take the lead and create ""a NEW Petra!""  Who knows?  One thing is for sure, Beyond Belief will be an album that will be remembered long after Britney Spears and Eminem are six feet under.",positive
"By 1997 when this CD was released, Joshua Bell was past his teen phenom phase and rapidly maturing into a considerable artist. Here at Amazon the discussion has centered on his acocunt of the Barber concerto, but I was far more impressed by both other pieces. Bloch's Baal Shem Tov (Named for the founder of the mystical sect of Hassidic Judaism) started out as a suite for solo violin and piano, and the composer's orchestration is nothing much. But the central slow movement is a gorgeous tune, and Bell plays it with aastonishing refinement and tonal beauty.

I am in sympathy with the reviewer who complains (too bitterly, I think) about Decca's frequent inability to capture Bell's beauty of tone, which is one of his trademarks. He is incapable of an ugly note--just listen to how he plays the skipping triplets in the Moto perpetuo finale of the Barber. They zip by, but each tone is centered, perfectly struck, and lovely. In truth, the recorded sound here is miles ahead of the thin, screechy sound he got in his earliest recordings with Dohnanyi, some of which are painful even in their recent remastering.

Compared to other versions, particularly the classic one from Isaac Stern with Bernstein on Sony, Bell and Zinman ae a bit slack rhythmically and lacking in intensity. That's not a fatal flaw, but one can feel in this work that the composer is wading through caramel, and Bell's ultra-sensitive phrasing could be to much of  a good thing.

I usually have no interest in the music of William Walton, and even among his devotees the Violin Concerto takes second or third place behind the famous Viola Concerto. Yet it's perfect for Bell, who plays with such compelling lyricism that the relatively weak sections still hold one's attention. None of these works are first rate all the way thorugh, and his magic applies to all three, especially whenever there is a long, lyrical line. In sum, if I were to point a new listener to Bell's artistry, I'd choose this CD.",positive
"I was reading a lot of the 1 star reviews and came to the conclusion that these people are all expecting life-changing music from Katy. That isn't what pop is. Its fun. Its here for a second and then its gone, but while it lasts, its awesome. Just like a sunset.... when you see the sun setting you think, wow this is so beautiful and magnificent and then after it sets, you go to bed and wake up the next morning having forgotten all about it. Does that mean that it wasn't a good experience while it lasted? No, it was breathtaking... but you know there is another sunset coming later on. Thats how pop is and thats what people are missing. Its FUN! The songs are one the charts for a few weeks and then are replaced by other pop songs. If you want depth and insight, listen to Dylan, or Brett Dennen or Derek Webb or Lauryn Hill, but if you just want to smile and sing loudly in your car... put in this record. Now, I have my Dylan days... all the time actually. I thrive on Dylan, but Katy is not, nor will she ever be him.... b/c she wasn't meant to be! She sings about stupid stuff but lyrics are NOT the point of pop music! EVERYTHING IN POP IS ABOUT MELODY!!! and this girl's melodies are KILLER!!!!!!",positive
what a great album,positive
"Fantastic CD and an incredible band. I did notice something interesting though today as I was listening to the first track. Compare the bass line in ""Is this it?"" with the bass line in The Killers - ""Jenny Was A Friend Of Mine"". I think The Killers should kill their music stealing ways. But I guess if you're gonna steal, steal from the best.",positive
"This is as close as you can get to accurately documenting Iggy's entire career. The Stooges are represented nicely, including a few rare cuts that were only available on a slew of different bootleg and indie releases. Disc 2 lags a bit in consistency, but there's still some good stuff to be found, including live versions of two ""Fun House"" cuts. The Stooges reunion tune at the end is a bit of a letdown, but still makes me curious as to what their new record will sound like. Definitely pick this one up!",positive
If u love soulfly u need this cd this is the best cd i got in a long time u need this,positive
nowadays you got all these Labels both Logo Labels&Regular Labels dropping as much product in sight.but you still have Motown sitting on 40 year old material&burried treasures in the can.back in the day Berry Gordy&Crew would listen to tracks all day&through the week&Vote on what stayed or went away.now all this time you get some true gems here. I'm digging this set alot.nowadays a Label would drop this kind of material within 4 Months Motown had this in the Vault for 40 years? unreal.but typical of Motown.,positive
"I saw this tour in Las Vegas at the Huntridge Theater, its an old plush Movie Theater they turned into a concert hall, its small, interment, comfortable and great venue for concerts; Blackmore and company just tour it up. Blackmore was on fire, maybe knowing he was going in another musical direction soon thereafter.  This concert from Germany catches the essence of this tour and how on fire Blackmore was. Its a great set and a must have for Every Blackmore fan.

The Set List
01 )Intro
02) Spotlight Kid
03) Too Late For Tears
04) Medley: Long Live Rock 'n' Roll / Black Night
05) Hunting Humans
06) Medley: Wolf To The Moon / Beethoven
07) Keyboard solo
08) Still I'm Sad
09) Man On The Silver Mountain
10) The Temple Of The King
11) Black Masquerade
12) Ariel
13) Since You've Been Gone
14) Perfect Strangers
15) Sixteenth Century Greensleeves
16) Hall Of The Mountain King
17) Burn
18) Smoke On The Water",positive
I have only two words to say about White Lion. Vito Bratta....,positive
"A systhesis of The Jusus and Mary Chain, The Church, and House of Love, and a dash of The Smithereens. Not quite goth, not quite shoegazer, east coast college music from that wonderfully confused time that was the late 80's. Buy this CD!",positive
fan for life,positive
Awesome! Zeppelin rules! These guys were the best and now with the remastered version they sound that much better. Hearing this album again brings back a lot of memories. Good good times!!!,positive
This is the album that made Neil's mark on American folk rock Americana and post Buffalo Springfield music that all of us thirsted for once the group imploded,positive
"I heard this album from a friend and when I got the CD this week I must say I am impressed for a few reasons, the band are inspirational and the music is very complex.

I would actually more likely compare this album to later Fates Warning albums like Perfect Symetry,&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Fwx/dp/B0002YLDRS/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Fwx</a>&nbsp;and Ray Alders Redemption&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Fullness-of-Time/dp/B0009ML21A/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Fullness of Time</a>&nbsp;before comparing it to Dream Theatre.

Great vocals great deep thought provoking songs and a great effort by all, I hope to hear more of these guys and hope this was not the last ablum",positive
"... and a great introduction.  I got everything by Terry Reid after stumbling upon this album.  Even picked up a region 2 DVD on Amazon.uk
""Glastonbury Fayre 1971"" which has got some concert footage from just 2 years after this 1969 album came out (may need a region free player in the States to watch that). Long live Terry Reid.",positive
"John Mayer's 3rd studioalbum Continuum is without doubt his best work to date. No matter how great they are, his other albums do not even come close to the masterwork Continuum is.
It's  also the first record John co-produced with Steve Jordan. Is there anything this multi-talent can't do?
John's songwriting progressed a lot since Heavier Things and the result is even more beautiful (Dreaming With A Broken Heart), edgier (Belief) en sensitive (I'm Gonna Find Another You) than his earlier efforts.
Many people will recognize themselves in the social Waiting On The World To Change. Mayer takes a real risk with the Jimi Hendrix cover Bold As Love, plays with country influences on The Heart of Life and that guitarsolo on In Repair... Well, you just have to experience it.
But also songs as Stop This Train (which became my personal anthem), I Don't Trust Myself (With Loving You), Slow Dancing In A Burning Room en fan favorite Gravity are pure goldmines.
Vultures is my least favorite song on this record, but that doesn't mean it's a bad one.
John Mayer's Continuum, with it's strong jazz and blues influences, is a pure masterpiece that came right from his unbelievable talented heart and will go straight into yours!",positive
"I saw plenty of pretty negative reviews about Daft Punk's latest album, Human After All. Many used to fancy Daft Punk as party animals of the 90's. Now Human After All came out and almost everyone must have sent it straight back to the $0.99 Cent bin. What I may have noticed is that the reason they hate it is that Daft Punk is so focused on their own form of a project, that reviewers are all expecting a new Homework or Discovery. The truth is that the reviewers are more focused on the music than what Human After All is trying to bring to the table. So here I am to try and see if I can explain my view of the real interior of Human After All:

""Human After All"": The song pretty much explains that they are humans under robot suits. This is a Discovery influence. (See: Harder Better Faster Stronger)

""Prime Time Of Your Life"": The distorted cooing must be a clue that every piece in this musical puzzle is supposed to symbolize a life cycle for a Human. The speeding up of a repeating beat is supposed to symbolize that whem you get older (50+) tume will fly often fast, and before you know it, you are pushing up daisies in the graveyard (the exploding stars).

""Robot Rock"": The songs sound like they are doing another Discovery influence while cranking the guitar up a notch. As you may ave known, more and more music fans are saying that Electronica sucks, and that using instruments like...a guitar and drums is the brand new thing. Daft Punk on the sounds sounds as if they don't mindadjusting to their demands. OF course, rock these says may be catchy, but they're terribly repetitive (Creed, Nickelback, The La's ""There She Goes""). The fact that the music is repetitive is more of a trigger to remind you how such a repetitive, if not mediocre, song becomes a big hit. So...they picked up guitars and served it up just the way you like it.

""Steam Machine"": The only song that is worthy of being a B-Side really.

""Make Love"": Discovery. Daft Punk gets romantic and tries to mirror the fact that not only do humans all fall in love all of the time. This has nothing to do with music anymore.

""The Brainwasher"": Evryone has someone telling them what is real and what is unreal. Everyone knows something that plays a brainwasher, whether it is TV or your latest best friend. The song playing with a dance beat all the while mezmorizing.

""On/Off"": ""On/Off"" is an intro to ""Television Rules The Nation"". The filpping of the channels trigger the fact that there is ust nothing good worth watching on your TV. Survivor, The Simple Life and Unfabulous is not but art imitating life.

""Television Rules The Nation"":  """"When I was a little kid my mother told me not to stare into the sun. So one day when I was six, I did...the next day I had my first headache.""  ~Max Cohen in p. What is more popular than Money? Who raises your children? What is a cheat sheet for imagination? That's right. Television sets. These days, television rules the nation. Who do you know is not brainwashed into thinking that everything on TV is sheer reality, these days? (Watch Friends, Jerry Springer, and That's So Raven, and tell me nothing on that show is true this century. ) It is only a matter of time before a mirror turns back into a window.

""Technologic"": This album, to me, reaches Homework heights. Once again, the music sounds much like it was custom made for an iPod commercial or digital cameras. Actually, I think that is what the song is about. Everything you want to do is by machines. iPod, Electronic music, digital cameras, and the lot. Nothing is primitive anymore.

""Emotion"": This emotionally influenced song, to me, is no different from the emotionally charged song from M83 called ""Run Into Flowers"".

 So there you have it. Human After All to hardcore fans are what Christians are to the word ""it"".  They don't know the meaning of the album, because they are getting too much into the right-winged meaning of the album. All it is is an album that is proved bad if it isn't given more time at it.

 None of this was new.  When Liars came out with They Were Wrong, So We Drowned, reviewers quickly denounced it as unlistenable as toolazy to be ""songs"". But the album is no different from their other stuff except thsat it has gotten a bit more punk-influenced and different. When Slipknot came out with a 4th album called Vol. 3 (The Subliminal Messages), fans thought it was garbage. But their subliminal message is that every great band ends up making bad music in the mainstream Industry.  When Chumbawamba came out with WYSIWYG, people were too busy worrying about their catchy single, Tubthumping, to find out that Chumbawamba is actually an anarchist band. With that, the album didn't sell as much. When Emotive was released by the least-likely band, A Perfect Circle, fans were crushed to find that Tool desecndants created such albums...and on Election Day. But it was A Perfect Circle's plan to take a risk and create the album for the good of America. So every ""bad"" album must have a reason to be ""bad"", right? Well, these sure do have a few. This one is just a carefully thought-out concept album that requires idas about different suites of the album.",positive
"This is their tour-de-force, every song is a classic and it culminates in one of the best punk tracks ever.",positive
Cd arrived quickly and in great condition.  The Waitress are still fun to listen too.,positive
"Amazon doesn't mention that this '07 Japan mini-sleeve edition carries a bonus disc containing a plethora of remixes. Here is the track list for the bonus disc:

10. Little Wonder CENSORED VIDEO EDIT
11. Little Wonder JUNIOR VASQUEZ CLUB MIX
12. Little Wonder DANNY SABER DANCE MIX
13. Seven Years In Tibet MANDARIN VERSION
14. Dead Man Walking MOBY MIX 1
15. Dead Man Walking MOBY MIX 2 US PROMO 12""
16. Telling Lies FEELGOOD MIX
17. Telling Lies PARADOX MIX)
18. I'm Afraid Of Americans SHOW GIRLS OST VERSION
19. I'm Afraid Of Americans NINE INCH NAILS V1 MIX
20. I'm Afraid Of Americans NINE INCH NAILS V1 CLEAN EDIT
21. V-2 Schneider TAO JONES INDEX
22. Pallas Athena TAO JONES INDEX

There were, of course, many more non-album tracks included on CD5 issues that lamentably could not be included here, due to space constraints.

The audio on the main disc is the same '04 remaster.  However, the mastering on the bonus disc is notably improved over many of the original singles' audio.  Presumably, this is the same edition as the 2004 2CD jewel box re-release, although I don't have that version to compare.

The 'sleeve itself is a beautiful, deep gloss, gatefold  rendition of the original album artwork.  The original CD's fold-out booklet has been re-done into a stapled one; I prefer the original, but it's a small nit.

WHAT IS A JAPAN ""MINI-LP-SLEEVE"" CD?

Have you ever lamented the loss of one of the 20th Century's great art forms, the 12"" vinyl LP jacket? Then ""mini-LP-sleeve"" CD's may be for you.

Mini-sleeve CDs are manufactured in Japan under license. The disc is packaged inside a 135MM X 135MM cardboard precision-miniature replica of the original classic vinyl-LP album. Also, anything contained in the original LP, such as gatefolds, booklets, lyric sheets, posters, printed LP sleeves, stickers, embosses, special LP cover paper/inks/textures and/or die cuts, are precisely replicated and included. An English-language lyric sheet is always included, even if the original LP did not have printed lyrics.

Then, there's the sonic quality: Often (but not always), mini-sleeves have dedicated remastering (20-Bit, 24-Bit, DSD, K2/K2HD, and/or HDCD), and can often (but not always) be superior to the audio on the same title anywhere else in the world. There also may be bonus tracks unavailable elsewhere.

Each Japan mini-sleeve has an ""obi"" (""oh-bee""), a removable Japan-language promotional strip. The obi lists the Japan street date of that particular release, the catalog number, the mastering info, and often the original album's release date. Bonus tracks are only listed on the obi, maintaining the integrity of the original LP artwork. The obi's are collectable, and should not be discarded.

All mini-sleeve releases are limited edition, but re-pressings/re-issues are becoming more common (again, not always). The enthusiasm of mini-sleeve collecting must be tempered, however, with avoiding fake mini-sleeves manufactured in Russia and distributed throughout the world, primarily on eBay. They are inferior in quality, worthless in collectable value, a total waste of money, and should be avoided at all costs.",positive
Damageplan was the last of our metal hero Darrel Abott Forever He will be missed check out the other pantera albums from the cowboys from hell,positive
great music his first one was classic grammy worthy .... this is great two....... chico debarge is the real; deal.,positive
"""The Miseducation..."" is one of the best albums of the 90's in my opinion. This album is very spiritual, Lauryn has an amazing alto voice and the production and lyrics are top notch. This is every R&B lover's MUST HAVE.",positive
Love the cars,positive
Great to have all these hard to find extended versions in one place! One minor quibble I have is all the tracks sound as if they were mastered from vinyl as opposed to the original master tapes & isn't necessarily a bad thing. However I have the remastered icehouse albums that sound much clearer. So there's your choice.,positive
"Clay makes me want to be a better person.  I fell in love with his beautiful green eyes and long lashes and his demeanor, and most of all, his voice.  My voice may be one in a sea of millions of Clay fans that echo the same sentiment, but Clay's voice is one in a million, period.  I can't wait to get your CD when it is released and I hope some of the songs are your own, Clay.  I, like many Claymaniacs, have multiple copies of this single so if I want to listen to it where ever I am, it's there.
If you missed American Idol and are just wondering what all the fuss is about, watch the MPEGS on his #1 fansite of his AI2 performances and see for yourself.  ...",positive
"This is the album where it all came together for Robert Palmer. The ""Sailing Shoes/Hey Julia/Sneaking Sally Through The Alley"" sequence is phenomenal! There's no other recorded work anywhere that has such a smooth, funky groove! Another standout is ""How Much Fun"".

If you can only have one Robert Palmer album, this is the one to get!",positive
"Although this is their fourth release as a band, it is the first album that I have had the opportunity of enjoying so far. I will begin saying that this album contains the most formidable progressive rock music that I have heard in the current year. This Norwegian band with such an strange name -Gazpacho is a Mediterranean, mostly Spanish and Andalucian soup based in smashed raw tomato, olive oil and other idiosyncratic ingredients- succeeds in making a piece of music that combines light with darkness, the somber and the sublime, the sense of happiness and sadness in a single whole, never playing faster than the mid tempo, with solid ambient overtones that help to create a Floydian/Porcupine Tree type of soundscape that sustain beautiful melodies and fascinating instrumental passages. Violin and mandolin fuse with guitars, keyboards, percussion and...voice! Yes, Jan Henrik Ohme, a singer with glasses, happens to have the best suited voice, with a fine balance of power and emotion, to the band's music and sound. The album is divided in four parts and seven -we might say- songs that flow softly one into the other at times, which allows the listener to experience the parts as elements of one whole piece of music, dealing with a coherent subject. It is impossible to avoid comparisons. Here is mine: imagine that Porcupine Tree, afer publishing ""Signify"" and ""Metanoia"" had not decided to pour into their following works a new metal sound into the mix. Well, we would not have had ""Stupid Dream"", ""In Absentia"" and ""Deadwing"". We would have had something like Gazpacho's ""Tick Tock"". Definitely, Gazpacho is a band to be watched -and listened to- attentively from now on. Right now, I do not get tired of listening ""Tick Tock"" any time during the day.",positive
"The character of the O""Jays music is indescribable. The tunes ""For the Love of Money"",""Peace Train"",""Back Stabbers"" and others show they can be inspirational in so many ways. The orchestra falls in much the same way as ""Papa was a Rolling Stone""did. In a way not overdone that compliments their harmonies. The rhythm and beat are nothing short of sensational. One of the best hits sets anyone could hope for.",positive
"This album is fantastic!!! This album IS the 1970s!!! Paul has never rocked as hard as this before. ""Time to Hide"", ""Beware my Love"", ""Hi Hi Hi"", etc - all top class rock tunes. The sound quality on this CD isn't great (and not as good as Pauls latest live albums), but who cares when you play it as loud as I do!!!! The acoustic set in the middle is great and I really like ""Richard Cory"" and I'm keen to here the Simon/Garfunkel original now! Even ""Magneto and Titanium man"" sounds good here and I didn't even like the album version! The best track on the album though has to be ""The long and Winding road"" (although most people will probably disagree) and it sounds like THIS is the way Paul wanted it to sound; because Phil Spector ruined it on ""Let it Be"". I can't understand anyone not liking this slice of 70s stadium rock!! BUY IT - You won't be disappointed!!!",positive
"Great. The closest thing to a Blind Faith (or Eric Clapton & the Powerhouse, for that matter) live album. There are a couple of BF boots but none were recorded very well.",positive
great album!,positive
"Bought this especially for his One God and Kol Nidre.  Superb strong voice sung in his not ballad style.  Had to listen carefully to know it was JM.
He has a flexible and versatile voice that allows him to sing jazz, rock, sambas...  He rocks.  Still pretty good at 82.",positive
"I'm so glad Brandy has a different feeling to each cd she makes. This one is more a futuristic album with emotion poured out through every song. Personally, I think she needs to release more of these songs and make videos to them. All the songs are potentail #1s or at least top 5s. My favorite has got to be ""Nothing"" which almost made me cry listening to it. I believe this is her best ballad on the entire disc. Lovely!",positive
2ND BEST ALBUM AFTER 12 PLAY BY R-KELLY WHEN HE WENT SOLO MOST SONGS ON HERE ARE GOOD PRODUCTION AND QUALITY,positive
"Stacey was born and raised in New York but moved to London and it was there that she embarked on a career as a jazz singer. Stacey is now a major name in British jazz and a new album release from her is always something to look forward to. Stacey claims Billie Holiday, Ella Fitzgerald and Mildred Bailey among her influences, but her voice is more like Mildred's than the other two.
This debut album is a great showcase for Stacey's talents, with plenty of great covers of standards from the Great American Songbook, on which Stacey is backed by some of the finest musicians on the British jazz scene. Among the classics (mainly ballads) on this album are two Cole Porter songs (Dream dancing, It's de-lovely) and two co-written by Johnny Mercer (I'm old-fashioned, Day in day out), together with six other excellent songs. Stacey interprets the songs her way - superbly.
Experts will tell you that Stacey has perfected her craft with subsequent albums, but by my reckoning there really wasn't all that much room for improvement. This is a great jazz vocal album.",positive
"Its an enduring source of mystery that Anton Bruckner, who was more Catholic than the Pope, was summoned to compose a Black Mass at the end of days as he stared down oblivion with a set of rosary beads in hand. Theres no other way to describe the Ninth Symphony. Its creepier than the Symphonie Fantastique. At a more personal level, its a dark night of the soul with no end to the eclipse. One wonders how Bruckner managed to withstand such blackness for as long as he did.

I thank my fellow reviewer Ralph Moore for alerting me so eloquently to the existence of these discs. Being a sucker for slow, majestic Bruckner, I adore this. Sure, the orchestra in question is not the Berlin Phil of yesteryear (this is apparent in its inability to shift up a gear in the big climaxes, say, at 2111ff in the first movement). Nevertheless, the drama and grip on offer are immensely addictive in themselves to the point where one capitulates to the slow tempi and goes with the flow. Ballots treatment of the coda in the first movement is masterly  just listen to the pulse of the bass as the extent of the cataclysm becomes clear. Underpinning the shebang is the unique acoustic of St Florians  Bruckners home-ground. While details register, they do so in a spaciousness that is cosmic. As the notes and chords resonate forth, one wonders where they will stop if ever (such be their reach, it could be Hubbles Deep Space Field).

The performance of the Ninth Symphony on two pianos is a very nice-to-have but I cannot hear anything revelatory to it.

In ferocity, anguish and terror, nothing in the world displaces Knas radio-broadcast of the Ninth from 1950 with the Berlin Philharmonic (<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Bruckner-Sinfonie-N-4-9-Hans-Knappertsbusch-2-CD-Set/dp/B000CS24Q8/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Bruckner - Sinfonie N. 4 & 9 - Hans Knappertsbusch (2 CD Set)</a>&nbsp;in spatial stereo) but this endeavour belongs in the legion of the damned.",positive
wonderful works.,positive
"There has been much talk of the death of rock and roll in the last couple of decades, but I disagree.  Like most elements of our world, rock music has evolved, and it has morphed into different sounds and different genres.  The purest form of rock music, however, has been kept alive in recent years - almost exclusively - by the Black Crowes.

Maybe the best thing about this concert DVD is that it is truly representative of a standard Crowes show.  Most of their shows consist of a good cross-section of songs from all of their recordings, as well as an unreleased cut or two, extended jams, and a couple of choice covers thrown in.  The Crowes are known for never playing the same show twice, and quite simply, this band doesn't know how to not bring it strong each and every night.  This is not a band that needs to hide behind stage theatrics nor excessive effects to entertain.  To coin a phrase, it's simply the music that does the talking.  Each Crowes concert is a unique experience unto itself, and this DVD is lightning in a bottle.

Having been a fan of this band since the beginning, I can state with confidence that the band is hitting on all cylinders at this point in time more than any other.  Chalk that up to life experience, a new maturity, or something else, the Crowes are peaking at a time in their career when most musical artists are looking at their best days in the rearview mirror.  The Black Crowes are choosing to write new history, and inviting everyone along for The Song.

Hit the lights, light your favorite incense, and turn up your surround sound.  Rock and roll has many forms, but in its purest form, it is the truth, and the Black Crowes are the truth.",positive
Fast service and good price.  Love the CD.  Adele is new to me.  Will buy more of her albums.  She has a strong voice and good lyrics.,positive
"Was turned onto Foxy from a friend and I have to say, this band is pretty great. Energetic, spunky, great riffs and vocals-and a concert that will blow you away. Give it a listen-you won't be disappointed if you like rock.",positive
"This video is the next best thing to being at a Moody Blues Concert. The set list is virtually the same and the music is superb. It seems that Justin Hayward and John Lodge's voices seem to get stonger and clearer as time goes on. Since they did not tour in my area this year, I am glad I picked up this DVD to enjoy the experience vicariously. This band is undeniably elegant in the execution of their show. These songs have lived for years, and yet they play them with the same intensity as newer material. Justin is a great songwriter and musician, and his guitar solos are riveting. John Lodge is a happy rocker who enjoys what he is doing. Graeme is always having a bit of a laugh. The rest of the band, long time participants- Paul, on keyboards, Gordan on drums, Bertie on backup vocals and keyboards, and Norda on flute and backup vocals- are really great. Norda is a powerful flautist and has brought new energy to the band, while retaining their signature sound. She is not a replacement for longtime, now retired, band member, Ray Thomas. She is the carrier of a legacy, and she does it proud.
Everyone seems to be enjoying themselves while producing a wonderful experince for the audience. The best part of having this concert on DVD is the opportunity to play it time and time again.",positive
"I want first say thank you Miss Gray for giving a raw and emotionally inspiring record. This whole lp from start to finish encompasses so much greatness and I'm definitely blown away by this record and any fan of music this is a must have record of this year. Not many artists can produce an incredible debut and just listening to each track you can feel the blood, sweat, tears, and pain.",positive
"This rock duo is the best, they ROCK!!!",positive
BEST RENDITION OF THE NATIONAL ANTHEM I'VE EVER HEARD!,positive
This cd is great overall. There are very few tracks that you are likely to skip. I don't have enough time to write all my favorite tracks so your just gonna have to buy it.,positive
"This CD is a great collection of some of Jimi Hendrix's best songs.  There is a wide variety of his styles present from his hard-rocking ""Voodoo Child"" to ballads like ""Little Wing"".  All the songs are great, and for just $10 I don't think you can go wrong.  Hendrix's music is timeless.",positive
"Jones is a true original. She's known for intimate performances and this DVD captures her at her best. The only minor complaint is the absence of her interaction with the audience. I guess she was just in a quiet mood that night. Her dialogues between songs are often very humorous as well as informative about how some of her songs came to be. As I said, a very minor complaint. This is a truly spirited performance from a great musical maverick.
It contains many of her originals as well as Jazz and Pop standards from the 30's through the 60's.
Sit back with a good bottle of wine (maybe two) and some chesse and enjoy!",positive
"LA FUTURA is, simply put, the best ZZ Top album since 1979's DEGUELLO. It features a total return to their Texas blues-rock roots. Gone are the cheesy synths and drum machines. In their places are spicy, charcoal-grilled guitar riffs and drum grooves reminiscent of such great albums as TRES HOMBRES. Even when current influences from hip-hop get used, the rhythms are played on real drums, not computers, and there are ABSOLUTELY NO SYNTHESIZERS!!!!!!!!!! The Best Buy version that I own has two bonus cuts that are just as great as the main part of the CD. This is one of the first ZZ Top albums you should buy, aside from TRES HOMBRES, TEJAS, FANDANGO, DEGUELLO, and RIO GRANDE MUD.",positive
"I just recently started listening to Amon Amarth, and Twilight of the Thunder God is an AMAZING album. I crank it up in my mp3 player while I work and it's awesome in so many ways. The way the have the heavy death metal sound while having a melody and interesting stories in the songs.",positive
"This was a bit unexpected; aside from 1999's excellent ""Strange Times,"" it seemed as though the Moodies were going to vanish into obscurity again, or worse yet, go back to releasing concert recordings yet again.  I certainly didn't expect a movie soundtrack.  Much of the orchestral music on this disc is arranged from various Moodies chestnuts like ""I Know You're Out There Somewhere,"" ""Question"" and ""Nights In White Satin.""  The Moody Blues add vocals to one of these orchestral score cues, as well as two new songs, ""We Can Fly"" and the underrated instrumental ""Water.""  While it's not quite the follow-up to ""Strange Times"" that I was hoping for, I was pleasantly surprised by ""Journey Into Amazing Caves"" - I enjoyed it far more than I expected to, and I think you will too.",positive
"I love Expose.  I don't know what ever happened to them but they were great in their hey day.  Seasons Change, Baby Doesn't Look Good In Blue etc are all fantastic songs and are on here plus more.  This is a good collection with all of the good songs you know on here.",positive
Staying on the local playlist,positive
why is this album constantly being remastered and repackaged?  It should be called the rererererererererererererereremastered version.,positive
I remember in 1976 as a 14 year old running to my Mom with this album under my arm saying you got to here this! and i played it for her. She was probably thinking oh God no lol But she did listen. Actually Alive was what got me into KISS but Destroyer sealed the deal. Easily their pinnacle and Best Album with Love Gun coming in close 2nd. Haven't like everything they have done since but still a fan.,positive
"THIS CD IS GREAT IN EVERY WAY THE VOCALS, AND MUSIC ARRANGEMENTS ARE THE BEST.THATS WHAT REAL MUSIC SHOULD FEEL LIKE.",positive
I really love Luke Bryan and it was nice to get some new songs. I just wish that there weren't so many repeats on this one. Still great though.,positive
