reviewText,label
"waters is some cagey piece of detritus. i'll be focusing on only 1 song here AND the way it was portrayed in his live show. it turns the
wall on its ear for it demonstrates its craftsman to REALLY be a hate filled man and one who'll do anything to disguise it or better
yet, hide behind an impenetrable wall. I am a Jew and a staunch supporter of the Land of Israel.  As we know, rog is a harsh critic of
The Jewish State, yet he maintains stongly that he is anti-Israel, not anti-Semitic, to the point where he goes all out on the 'net to
demonstrate these sensibilities. furthermore, as we know, he has lobbied hard in memory of his father, who he also claims was one
of the first british soldiers to liberate a Nazi death camp for the memory of WWII vets. He posts friends & relatives of Jewish descent
on his facebook page.
  Now let's take a good look at THE song and waters' little act that he performs onstage when he sings it. of course I'm referring to
in the flesh2.  Our bassist sings of this spaced out drugged audience. he then tells them ""pink"" the main character of the wall WON'T be there for THIS performance & they sent ""us"" (who can ""us"" be?? ever ask yourself that?) along as a surrogate band.
We're gonna find out where you fans really stand. STOP! so the filth about to be opined is really the measure of the FANS
opinions! ...if so, why does rog, the writer and singer have to use slurs to get HIS opinions across?
  On top of that, rog in neo-Nazi garb is gleefuly shooting up the audience with a mock ak-47. Floyd's leader when questioned
about this ordure, simply said Israel is treating hamas in exactly this fashion, like Nazis...
  I think you need a nap, waters.",negative
"Oh my worms, listening to this 1978 debut was a *nightmare*. Kate Bush sucked me in with her ""Hounds of Love"" LP first. Then a friend recommended ""The Kick Inside"" and that spewed me right back out.
Obviously, many enjoy this album; but let me warn you: it is NOT for everyone. All I heard were intolerably high pitch shrills and squealing of a talented young Irish bumpkin stuck in too-high a vocal range alongside dreadful songs with inconsequential piano music. It was extremely irritating to me (like nails on a chalkboard). I couldn't help but envision Kate as the old stereotype of the teenage girl singing near a pink, ruffled canopy bed, gazing out the window at horses in the foggy field, wondering what the outside world holds ... all while the hormones of insecurity explode through the music.  (Incidentally, I AM a fan of the shrills and sopranos and piano of bjork, elizabeth fraser & enya, suzanne ciani, respectively.)
Sadly, after listening to this I haven't searched further into Kate's repertoire pre-""Hounds of Love"" in fear of touching on the sound of this CD again.",negative
"I'll make this quick.

Look, I own 1000s of CDs in my collection, and the 2009 Rolling Stones remasters are among the worst-sounding CDs I have ever heard. Obviously, the music is great on all of them, but the sound just sucks. Remastered? Try OVER-remastered, if that's possible. It is compressed, distorted, and edgy, none of the above things you want in a Stones album. If you have the 1990 Columbia pressing or the 1994 Virgin Records pressing, stick with that.

'Sticky Fingers' is worse than any of the other 2009 remasters. This actually may take the cake for the worst remaster/reissue I have ever heard. The organ on 'I Got the Blues' is just deafening. 'Can't You Hear Me Knocking' features a great saxophone/guitar interplay, but that now also sounds just grating. Everything has been mixed waaaay too high with these reissues. Shame on you, Polydor, for releasing these pieces of crap.

As I said above, don't sell your 1990 and/or 1994 CD pressing of this. This is one of the best albums ever made, and everyone should hear it in one format or another, but you wouldn't know it by this 2009 remaster. Dreadful, just dreadful. I sold my copy of it to my local record shop and made some good money for it. If you have this, I advise you do the same and use the money you make from selling this to buy a '90 or '94 pressing of this (if you don't have one already).

NOT RECOMMENDED.",negative
"WHAT is this itz not hip-hop,these guyz are very wack. Skinny jeans and Mohawks look very gay i don't like that look. The music they make is trash, invest in good hip-hop like Jay-z, Jadakiss, Nas, Young Jeezy and Rick Ross.",negative
"I've liked Rob Zombie from back in the day,and after reading some of the other reviews,I truly do NOT know what everyone is excited about with this CD.I guess Rob wanted to kill about 35minutes(total minutes of cd) and decided to record a CD real fast. This CD has nothing that as I am sitting here typing this out anything thing that stood out enough to give it a half way decent review. I wish we could leave the star rating system blank,cause this cd doesn't deserve the ""1"" that they made me post! Very dissapointing,as much talent as Rob has shown on the rest of his albums. I bought it,listened to it,sold it. Sorry Rob,please put a little more effort into your next album,PLEASE!!!!!",negative
"This CD is a disgrace to all metal. We have a singer with the same messege in every song (""Go away! Stay away!""), a guitarist who plays the same power chord over and over, and a crappy drummer. The only slight props I can give is to the bassist. This CD is terrible, don't get it.
Favorite songs: Sick of Life",negative
"OK, you got a guy named Chopper who drones on and on about bling, women, and weed just like the Hot Boyz he jocks.  Even took his name from one of their albums (Chopper City, anyone?).  You have Babs, whose lyrics are so tired, boring and wack that it makes me sick.  There are plenty of female rappers who can rap their asses off, but this one couldn't get funky if she sat in a toilet for a week.  Then you have the R&B cutie named Sara...I hope she'd never admit to writing the stuff she sings, cuz it is WACK.  Basically, you have a group of lesser talents who were put together for TV and given almost a year of hype with the aid of MTV and P.Diddy.
You are better off buying the DVD of Season One, because that is actually entertaining.  But if you are forced to listen to this garbage without seeing the fights, cursing, and idiot mentality then I guarantee you'll be putting it up on Ebay in about a week.  DO NOT BUY THIS.  WATCH THE SHOW INSTEAD.",negative
It didn't sound exactly like Michael .  Something is wrong.,negative
"Rob Thomas has no staying power at this point. In the words of Phil Ochs, this album is proof there are, ""NO MORE SONGS"" for this guy and he is ready for his ""REHEARSALS FOR RETIREMENT"". There is nothing here that will delight your ears and make you want to return for another listen. Perhaps, Rob can do some Radio or TV jingles at this point with his very tired voice.",negative
"Don't Phunk With Music. This album truly shows how modern hip hop is gushing down the drain. I'm not really a big rap fan, but I do appreciate the work of Ice Cube and Eazy E and NWA, but this is just garbage. What happened to rap artists putting thought and feeling into lyrics instead of slapping together flimsly melodies such as ""My Humps"" or trying to create a pop love song (Don't Lie). This is awful hip hop. Even by rap standards, extremely low. You're best off sticking to rock. Or at least good rap.",negative
"Do or Die are commercial ""pimps"" (morons) that can't rap so they try to sing.  They can't do that either.  Neither can Johnny P.  Their music is boring and their songs sound like something you'd find on a Britney Spears CD with a little bit of cursing and Ebonics thrown in.  Save your money and instead buy yourself a hammer to smash all the Do or Die CDs at your local music store.",negative
"Wow I can't believe anyone likes Black Sabbath so much...they really are overrated, annoying, lousy, lame, & stupid just like Queen...plus always played on San Francisco's 107.7 The Bone.

black sabbath sucks black sabbath sucks black sabbath sucks black sabbath sucks black sabbath sucks black sabbath sucks black sabbath sucks black sabbath sucks black sabbath sucks

Black sabbath sucks...buy any album from Green Day, Dire Straits, or Guns N' Roses insted.",negative
"I LOVED Pinkerton. I liked the blue album, green album, and the red album. This album is not that great. If they worked hard on this album, then they might have worked too hard on it.",negative
"I think this album is one of the ways Warner bros makes money out of us Customers. Though it has some great remix songs
this album is to dance, not to listen to, the only new song in here is Spotlight, which is very good (single only available in Japan), I wouldn't waste money on this one, I'llget the mp3 of Spolight
I think if you have most Madonna album, you can create your own dance album cant  you? shes got much better dance songs than those ones!",negative
"We all know the music is 5-star.it's the Beatles!!!  The aesthetics are the most salient issue worthy of note here..........why are these monumental works of art being packaged in cheap, mis-sized, cardboard sleeves? These sleeves do not fit in standard cd storage unitsand theres an overwhelming  sense of fast-food disposability.very negative energy...

Wheres the sturdy jewel cases with foldout inserts and pictures and stories and posters?..this is the Beatles!!

These releases look like they were a D.I.Y. kitchen table production by a penniless quartet, sending out low-cost demos to get gigs!!

Beatles fans everywhere should be insulted and disappointed. This is like mounting a Rembrandt painting in a plastic Walmart  picture frame.

If you keep a respectable music library.......do not buy these US Versions....you will be most dissatisfied.",negative
"...included all disks and one not damaged. Ordered twice, and one, the same disk, had imperfections on the play side of that one disk. Returned one bundle, got a replacement super fast, but the next box still had the damaged disk, same spot, same bubbles. So just got a refund. Bad bunch of disks.",negative
"...because after hearing this I felt like blowing up my copy of Blow up Your Video. It's better than Flick of the Switch (not saying much), and This Means War is a good song. As for the rest... don't even get my started. Popular favorites Heatseeker and That's the Way I Wanna Rock 'n' Roll both suck, and the rest is even worse. Again, I'm a fan of This Means War but that's the extent of it.",negative
Was not happy at all with this cd. Cause I was expecting to get all of the songs not just up to 10 watch is rain forest and I really got the cd cause I'm looking for the 19 destruction mix cut watch is number 11!!!!! If u know how I can buy the rest of the cd songs I would be 100 percent with the cd. Thx.,negative
"OK,THIS IS THE WORST SOUNDING VOCALS I HAVE EVER HEARD.WAS METALLICA FEELING SORRY FOR THIS OLD HEROIN ADDICT?THE MUSIC PART IS OK,BUT THAT'S NOT EVEN UP TO PAR!I WOULD NOT EVEN GIVE THIS A PIECE OF A STAR ON AMAZON.I AM SORRY MY HARD EARNED MONEY HAS BEEN WASTED ON THIS METALLICA CD.THIS REALLY LEFT ME FEELING WHAT DOES METALLICA THINK ABOUT THEIR FANS?WE'LL PUT IT OUT AND THE IDIOTS WILL BUY IT.I GUESS SO.THIS WHOLE CD LEFT ME ANGRY AND ANNOYED WITH THE GROUP!I WILL NEVER BUY ANOTHER AND AS OF RIGHT NOW, THIS CD JUST BECAME A NEW TARGET FOR THE RIFLE RANGE!!!!!!!!!!!!!SORRY!",negative
"Here you have it, the fourth greatest hits offerent from Rush, The Spirit Of Radio: Geatest Hits 1974-1987.  Now, I love Rush, and I own all their releases but I cannot think of any reason to recommend this.  Yes, the songs are great.  Yes, the musicianship is first rate.  However, all of the songs on this release have shown up on two other greatest hits collections ""Chronicles"" and ""Restrospective Vol I and II"". If you are new to Rush and want a good sample of their music I suggest purchasing the Retrospective releases.  They include a much wider range of songs than found here or on Chronicles, which just has two songs per Rush album (three from Moving Pictures).  So why release this?  The record label knows there are loyal Rush fans out there who will buy any product released and are exploiting them.",negative
"As a longtime, avid Partridge Family fan (I grew up with the show back in the early 1970s), I was aghast when I sampled tracks from this CD.  At the very least, the original recordings could have been used...but here they have been re-recorded, and the magic is gone.  Songs such as ""Point Me in the Direction of Albuquerque"" do not at all lend themselves to this treatment and, like this disc's other tracks, are downright embarrassing.

Buy the original albums, which are fantastic.",negative
"Wow. I'm starting to have a difficult time deciding what group of teenagers I hate more: The preps, or the Warped Tour/Hot Topic kids. And bands like Hawthorne Heights are the exact reason why.

It's not as if emo ever actually had the potential to be anything more than a terrible genre of music, but ""The Silence In Black And White"", along with Taking Back Sunday's equally atrocious ""Where You Want To Be"" is truly the genre's badge of failure.

When I listen to their lead singer pathetically whine ""And I can't make it on my ownnnnnnnn! Because my heart is in Ohioooo!"", I feel a sudden, uncontrollable need to send him back to his beloved Ohio. IN A BODY BAG. When I witnessed one of their live performances on TV, in which their frontman invites the audience to clap their hands, jump up and down, and sing along, I pissed my pants laughing, and had to wash my little accident out of my blanket. When I noticed that the band has three guitarists, I sat dumbfounded at how their instrumental section can sound so boring and simplistic. And finally, when I realize that there are people out there who take this band and their EMOtionless drivel seriously, I shed some emo tears of my own. Tears for a generation of music where being a whiny, hopelessly juvenile little bitch has proven a better solution than actually defeating your problems.

God save the teens. Er, Queen.",negative
"When Angels and Serpents Dance is a blast from the past, and not in a good way; rather, more a fetid, stagnant rank draft of the nu-metal that so unfortunately ruled rock radio in the late `90s and the beginning of the new millennium. P.O.D. was the scene's resident Christian ""rock"" band, combining heavy bass, distorted riffs, and syncopated rhythms with singing/rapping about God, loving God, and finding God.

A short listen to When Angels and Serpents Dance finds that little has changed. The guitars are still defiantly de-tuned, the singing is still mostly consisted of screaming and angsty yelps, and the lyrics still sound like they come from a demented hymn.

""Addicted"" rips off the chorus melody from their earlier hit ""Alive"" and sounds exactly like it could have come from 2000. ""Shine With Me"" contains such cringe-inducing lyrics as ""shine with me like the beautiful star you are"" and Bob Marley-esque sentiments like ""one love."" There's even a whole verse where vocalist Sonny Sandoval just sings ""la la la la la la la,"" etc. Seriously.

The music is meat-and-potatoes rock pioneered by bands such as Nickelback and ape P.O.D.'s ""influences"" shamelessly: ""Condescending sounds like Rage Against The Machine's ""Killing in the Name Of"" if written by a Christian band. The band's one exploration, the reggae-tinged ""I'll Be Ready,"" is derailed by Sandoval's uninspired lyrics and fake-Jamaican accent. Simply put, those kinds of things just don't work.",negative
"I have no idea what Houston was thinking when she decided to release this junk as a single. Just the song title alone is enough to make my stomach going in a 180 spin. The beats are generic, predictable, and lifeless and the song overall is just a miserable failure at trying to aim at the TRL audience and it isn't helping Houston's floundering career especially with all the bad press surrounding her career. The song aims at trying to lash out at the media but the lyrics though, are simply immature and amateurish for someone who's had a career spanning over 15 years and it's saddening to see Whitney fall this low. I could think up of better lyrics from scratch in three hours. This single is just a pitiful waste of a comeback opportunity. >:-(",negative
"Thank God for Grunge. This type of crap isn't even worthy of being called music. It isn't music, it is horrible sex appeal brought to by the biggest F^cker in the world. And no matter what any else says, ALL HAIR METAL BANDS SOUND THE SAME. I mean almost exactly the same. If this is nothing but people concerned with their image and not their artistic abilities. Listen to alternative instead.",negative
"I'll admit it: I'm not a big fan of the late Beatles.  I think they did they're best work between the teeny-bopper early years and Sgt. Pepper...which is to say, Rubber Soul and Revolver.  But a few months ago,  i was in my brother's room, and I said, what the hey, let's give the great  Abbey Road a chance.  I listened to it, twice, and honestly, I don't get  it. ""Come Together"" is a pretty good song, but the rest is slow,  soulful balladiering slush. It's just plain BORING.  I can only listen to  Paul sing like choir boy so long before I ache to hear George just pick up  his guitar and give us a blues lick.  This is the greatest rock n'roll  album of all time?  Hey folks, if you want to hear the Beatles play rock n'  Roll, listen to ""Hard Day's Night"".  That's Rock n' Roll.  This...I don't know what this is...",negative
"BUYER BEWARE

I BOUGHT THIS THINKING IT WOULD BE A DSD REMASTER of the original RCA Gold Seal issue only to find it is not from Sony BMG but from IMP and is, of all things an lp transfer and amateuerish at that-needle surface noise intact-  What a rip-off!",negative
"How much worse can bad pop music get? Clay Aiken worse! This CD reminds me why I stopped listening to top 40 radio 10 years ago. ""Measure of a Man"" is proof that you can put nothing in a box, wrap it in pretty teenybopper wrapping, call it ""great"" and people will come running to buy it. Look, this nondescript, manufactured creature's CD has generated over 2000 reviews so far. Wow, alot of fools are buying this nonsense.
YOU ARE SLAVES, WAKE UP!
Every Brittany (Her initials are ""B.S."" How obvious can you get?), Christina and Clay CD that you purchase pushes REAL music further and further out of the public's reach. Start reversing this trend by not purchasing this garbage.",negative
"After 1997's semi-decent MY OWN PRISON, Creed released HUMAN CLAY, which seems like leftovers from MOP, omitted for obvious reasons. Scott Stapp's ""I wanna be Eddie Vedder/Jim Morrison"" vocals sound like Michael Bolton on the tracks when he tries to scream, and dradfully annoying on others. Mark Tremonti tries to be Jimmy Page, but his riffs are bland and uninventive.

Yes, 10 million fans can be wrong. Do not be fooled by the mass public who actually bought this album. All this album is good for is pseudo-Christian philosophies, and a bunch of posers trying to come off as a band that will one day be legendary.

I gave this album, and the band a fair chance. I listened to their albums without any influence from the media, but they do not impress me at all. And since then I've realized how cocky and arrogant they are, and for that I dislike them ever worse. If you want an emotional band, listen to Pearl Jam. These guys are just a stale derivative trying to be the real thing, but resulting in some nasty side effects.",negative
"Requirements for buying this album:  Poor decision making skills, nothing is ever your fault, your genetic destiny is to become a broke and miserable unwed parent with 2 failed marriages before age 30 or your parents took the car keys away because you got a bad report card which makes you want to fantasize fake suicide in your bedroom by landing on top of your Playstation where your cell phone breaks your hip...then yeah, get this album.  Also, you ""memorial tattoo"" trailer park/apartment complex living mouth breathers might like this one after you've digested Godsmack's first CD 900 times since it's release might want to pick this up as well.  Now...if your mother has crispy 80's hair and goes to tanning beds where your stepsister lives in your basement with her boyfriend and their 2 year old son who wears baby sized basketball jerseys, then Hybrid Theory is a MUST for your collection.  Goes right next to Toby Keith's Shock N Ya'll and the latest from P. Diddy in your assembly-required-particle-board CD storage.",negative
"one of the best things about Neil is his complete abhorrence of commercial success at the expense of his art. But he really screwed the pooch on this one. The songs drag along, some catchy and melodic, most grinding to tell a simple story. The concert tour supporting this album was abominable, with amateurish dance ensembles acting out the story  like a bad fouth grade play. sorry, NY, I'm all for artistic experimentation, but this one is just bizarre and way too far a departure from wht he does best.",negative
"My Mom wanted a particular song on this CD - I did not know when I ordered it that it would contain profanity and not the version that she heard on the radio.  Would not recommend, there is no reason for profanity in a love song.",negative
"This is my introduction to APP. I don't recognise anything vaguely like prog-rock or concept album. Sure, the lyrics are all about the moral degradation of society, but that does not make for a concept album and this is hardly original subject matter. And as a collection of pop songs, neither does it work. It all sounds too much like low-grade Supertramp. Shrill vocals, predictable boring pop beats, nothing at all noteworthy in the musicality of the band... only diehard fans would make apology for this. As a newcomer I find this such a poor album that I doubt whether I want to hear any more of APP. IF you want 80s pop rather get the real stuff like Thompson Twins or Yazoo. Utter disappointment all round and I would give this 0 stars if the site would allow that, meaning that I rate it so poorly that I think it should never have been recorded.",negative
I wish I had not even bought this. A hugh mistake. I don't even think it rocks except once or twice.  A major disappointment and failure. I felt betrayed.,negative
"Why does this album have 5 stars,if anything it deserves to be burnt. Where are the amazing screaming lyrics or the awesome drums or the hardcore style that disciple used to be so good at. They have become a contemporary band and it makes me sad,because disciple used to be so amazing until they got on contemporary Christian labels that took their sound totally away from them and made them a puppet that plays music like another other contemporary junk that's out there. I mean,how on earth does o god save us all have 5 stars when their old albums deserve 5 stars a lot more than this cd does. I mean,how overrated can a band get. This is an example of Christians going crazy over it because its label Christian.im a follower of jesus myself,but how could you call this music. The band has changed so much and the songs are bland and they are thrown together and the lead singers voice is shot and needs to find his old voice. In my opinion,disciple is done making music after this generic attempt at so called Christian rock.",negative
"I recently popped in this CD after letting it collect dust on my CD shelf for 2 years and after listening to it, I wish I had left it sitting there to grow fungus. I can't believe that this is what I used to listen to! It's SO LAME! Dez's lyrics, well, they flat out stink! There is absolutely no thought or emotion put into these lyrics. All it is is him repeating the same phrase over and over again. Take ""Loco"" for example, all he does is scream ""Me Loco!"" over and over again. You could change the song title to ""Hungry"" and he would be screaming ""Me Hungry!"" over and over again. The riffs on here are such knock-offs from Korn's first album. Anyone who says they don't sound like Korn is just fooling themselves. This band is Korn without any passion or innovation... I don't quite know who these guys are fooling, but it ain't me.",negative
"Meanwhile underneath the streets of Paris, the high command of SPECTRE(Sinister Period-Practice Enacted to Counter Traditional Readings Everlastingly) was in quorum. Chairing the meeting was Ernst Hogwood-Blofeld, the head of the nefarious organisation. On his lap sat Mister Bigglesworth, the moggy with attitude.

""We'll now hear from the regional chiefs, starting with Number 2.""

""In the twilight of my career,"" the man croaked, ""I enlisted with SPECTRE. There are more Mozart concertos coming to market&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Mozart-Sinfonia-Concertante-Concerto-for-Flute/dp/B004G91Q1I/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Mozart: Sinfonia Concertante & Concerto for Flute</a>&nbsp;and&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Horn-Concertos-Nos-1-4/dp/B00507ZQS4/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Horn Concertos Nos 1-4</a>&nbsp;with some symphonies in train&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Mozart-Symphonies-Nos-39-40/dp/B005GZJ69A/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Mozart: Symphonies Nos. 39 & 40</a>. They're unlistenable and boring to boot.""

""Well done Number 2. In my earlier days when I was working my way up the ranks in SPECTRE, I recorded them too. Your versions are more lifeless. We will now turn our attention to the Berlin station and Number 3.""

A luminary with a man perm and smirk piped up nervously.

""We've been quiet recently Number 1, as EMI has worked out they're losing money on us - hence the switch to the Berlin Philharmonic's Digital Concert Hall. The survey of Symphonies 88 - 92 set Haydn's cause back ten years&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Haydn-Symphonies-Nos-88-92-Sinfonia-Concertante/dp/B000R3QZ2C/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Haydn: Symphonies Nos. 88-92; Sinfonia Concertante</a>. I do not want to rest on my laurels here at SPECTRE but they continue to irradiate the composer in the minds of the public. Better still, at my behest Number 7 Trevor Pinnock and Number 13 Ton Koopman recently conducted the Berlin Philharmonic. In the old days under the successive 007s, such fixtures would never have occurred.""

Number 2 winced at this point.

""Well done, Number 3. Even Mister Bigglesworth gets narky whenever I play your Haydn in the Bentley. We will now turn our attention to the Head of the Warsaw Station, Number 58.""

A youngish gentleman cleared his throat.

""So Number 1, you have finally heard my performances of K 491 and K 467. What do you think?""

Hogwood-Blofeld pursed his lips.

""Number 58, I congratulate you for your clipped phrasing. It leaches so much of the vitality from the works. It's the hallmark of SPECTRE. I also appreciate the use of a solo violin in the first movement of K 491 when our enemies, following the score, use the full deck. Indeed, I had never heard it before. It was a triumph of miniaturisation.""

Number 1 placed his hand on a level.

""Our expectations, however, were higher. SPECTRE is a fraternity whose strength lies in the integrity of its members.""

Mister Bigglesworth hissed at Number 58.

""You played the entire first movement of K 491 at super pianissimo."" The head of SPECTRE rumbled. ""Not only is that hyper-romantic, it's also affected. We too have standards at SPECTRE. Romanticism also rears its ugly head in the slow movement of K 467. If you cannot decide whether you are for us or against us, it's time for you to go.""

Number 1 threw the lever forward and the hapless Number 58 disappeared in a blaze of fire.

""We will now discuss the Norrington Project in Stuttgart.""",negative
"I was hopeful that this was the real deal after reading about it being a ""Rare Japanese Pressing"" of one of my top FIVE favorite albums of all time AND BOY, WAS I MISLED! I compared the audio quality to my domestic copy purchased close to 20 years ago by now and there was ABSOLUTELY NO DIFFERENCE! It also says it was pressed in ARGENTINA, NOT JAPAN right on the cd and the booklet that comes with it looks like a cheap bootleg pressing! TOTALLY AVOID THIS FRAUD AT ALL COSTS! How long is it going to take for Lars and Co. to update this classic album with a 20+ bit remaster so scamsters quit taking advantage of true fans like myself??? Amazon needs to stop this scam right now!",negative
"Asf is as i would call it?Mediocre at its best. I mean, they may be influence by some great 80's band but their sound is far from metal and more like pop punk  or some (...) like that. Avange seven fold's  ""waking the fallen"" has nothing good about it and whats worse ? The production. As a fan of bands like iron maiden,children of bodom,archenemy , old metallica, i  think waking the fallen is  as crappy as it gets and not even close to metal. Dont bother!",negative
"This just sucks, it sounds like b-sides of other AIC songs with worse lyrics and vocals.  The magic is just not there, the vocals suck and are an insult to Alice In Chains legacy and Layne.",negative
"In my opinion, Beyonce is wayyy overrated.  This cd is a hot mess!  Beyonce is a talented performer and singer, but I just did not get that on this album.  True artists like Fantasia, Jaheim, Alicia Keys, Lyfe Jennings, etc.  can do their thing without getting naked all the time. A true musician maintains a certain dignity about themselves, while making you respect who they are as artists.  Beyonce's music was way better with Destiny's Child!!!!",negative
"Actually there are two songs on this CD that don't activate my gag reflex: The ones by Creed and U2. But aside from those two tracks, this CD is an insult to anyone with ears and/or a brain. Its a mixture of two decent songs and the most formulaic, mediocre pop tunes in existence.
There is so much good music out there and most of it is rarely played on a top 40 radio station. Why buy a CD full of garbage that gets all the air time?",negative
"""U.S. prime, grade A stamp gauranteed"" Those are the opening lyrics to Van Halen's 5150.  If that isn't bad enough, the opening number ""Good Enough"" is a rewrite of ""Panama"" from 1984, substituting a much more constipated sounding group.  I struggled to find a way to describe the sound of the new Van Halen as a band on this record - the heavily compressed guitars, the synthetic drums - but this term was the best I could do.
Sammy Hagar was a bad choice to replace David Lee Roth, who brought a certain crass intelligence to Van Halen.  Sammy brought nothing to the table but a ""good set of pipes"" (he is really good at shrill screaming - if you think that's good) and lyric writing skills that would disgrace the bathroom wall in any suburban high school. But all you have to do is look the cover art for this CD versus any of the Roth recordings, and it pretty much tells the whole story.
If you can make it through ""Dreams"" on this album, you are a better man than I.  And you're driving a Trans Am.",negative
"This is horribly revolting! The only reason I bought it was out of shere curiousity on how this Neil Simon masterpiece could have been musicalized with one of my all-time favorites, Bernadette Peters, at that! Well, I couldn't even finish the album, because it was just plain silly. This is the real bravo out there for short-run Broadway musical recordings. Get the bootleg of Carrie instead!",negative
"There's no need to keep this band on life support.

They've become a novelty act. A self parody.

The only thing worse, would be either another Mr. Roboto album or a Dennis ""Liberace/Barry Manilow"" DeYoung album full of schmaltzy showtunes. Even those albums would have some redeemable value just out of campiness and cheap laughs.

This album just shows an aging (albeit, not gracefully) band grasping at straws.

Face it: Stynx's ""appeal"" is waning faster than J.Y.'s receding hairline.",negative
"I read recently that Sheryl Crow's song ""Good is Good"" a song from her new album, was nominated for a Grammy award. Seriously,how much time and effort could it possibly take to come up with that. TNMC, also won a Grammy when it was released. I still can not understand why, but I do have a theory. Simply put, the music industry is more interested in image than musical talent and integrity. While only a mediocre talent at best,Sheryl Crow is deified. I realize that this is only my opinion(and I have a right to state it) this type of music nauseates me. There is so much music throughout the world to be explored and appreciated. Do not let some in the music industry to bombard and assault you with this type of musical drek. I do have a solution: all the record producers and industry personnel responsible for the above-mentioned ""crimes"" should all be sentenced to a jail term for however long it takes them to recognize true talent and get some ""SOUL."" Peace.",negative
"I heard this poser corporate boy band playing their crappy generic overproduced piece of crap song, Me & My Broken Heart on The Voice. The aforementioned song was written by Benny Blanco, Ammar Malik, Steve Mac, Wayne Hector, and Rob Thomas. But wait?? aren't the bandmembers called Jake Roche,Charley Bagnall,Lewi Morgan, &Danny Wilkin?? ok then, who, are these other guys writing their songs?? Ah...this smells like manufactured dog feces flavoured pop!",negative
"I was really disappointed here. Not sure if my expectations were too high because of all the positive reviews or what but this album & band wasn't for me. The core sounds are fine but the lead singer can't sing and I think the Producer realized that and drowned him out with music. It is difficult to make out much of what he is saying. Also, the lyrics are very simple and repetitive. I really wanted to like this one based on the Preview but I guess it wasn't what I was looking for. Be careful with the reviews on this one.",negative
i cannot believe this cd is getting good reviews. she sounds awful people! and she looks even worse. why do you think she's wearing shades nearly all the way through her concert video? looking at her you see the results of years of overindulgence.,negative
"There's an intrinsic embarrassment I feel even writing these words, as if corporeal punishment is imminent for my gall in actually listening.  But never a fool who wouldn't bestow a shot at redemption, I delved.  Yes, some will hate for the mere act of hating; some will discharge and berate at the sheer mention of his name with nary a musical note heard.  But, try, if you can, to hear without the gossip.  Listen, as if a new artist is upon us.  Then - and only then - do you have the right to criticize and the justice to recoil in the horror of it all.  There isn't actually much to say except believe the anti-hype; believe every scintilla of negativity you might have read - this truly is all that's been written about it.  Congratulations, Limp Bizkit - you no longer have the worst CD of the past five years.  My grade:  F",negative
I thought it was a cd with new music,negative
"When I heard all the glowing reviews over this album I thought ""Gee, maybe she finally released a good album"" and then I got online and listened to it and all I can say is: what album were you people listening to? All the songs sound the same and it's all generic dance music that any other artist could have put out to stay relevant and that's what she did. ""Piece of me"" is supposed to be her middle finger to the media...but she didn't write it. Some other people wrote it! Why is it so hard for her to create music, isn't she supposed to be an artist? ""Gimme more"" is probably the best song on the album. Other than that one, the rest of it is all generic. Her voice sounds digitally enhanced as usual and she takes a back seat to excellent production. Instead of rehearsing new dance steps, why doesn't she go get singing lessons to improve the quality of her voice? Cause it's gotten crappier over the years. I will never understand the hype over her, what made her famous were image makers, excellent producers and her ability to roll around half-naked in videos and on stage, cause as an actual musical artist she has no talent! She's no Madonna or Janet. Those two woman actually had control over their images and had creative imput in their music despite the fact they didn't have phenomenal vocals.",negative
"This release is obviously a needledrop that's been processed through the CEDAR noise reduction system...VERY heavy-handedly.  My best advice, if you're a Johnny Mann fan, is to wait for a proper release of this from the original tapes.",negative
Willie Nelson's best albums of the eighties were collaborations with another artist:  Webb Pierce or Hank Snow.  This one stinks.,negative
"I've seen Brian live a couple of times and he does put on a great show. After reading the credits on the back of this cd, I figured with Maurice White, Bootsy and all the other legendary funkmasters aboard, how could anyone mess this up? Boy, was I wrong! This is so lame and corny it sounds like everyone was just trying to make a quick buck.

If Culbertson comes to town and you want to see a fun, funky show, go check him out. But do yourself a favor and pass on this elevator music.",negative
"Garth really knows now what he wants to do..and that is...sing pop music.  It's too bad he has turned the way he has.  Garth really had a few great albums in the beginning of his career.  His first (self-titled) album shone  in the ""country"" music department.  Songs like ""how you ever  gonna know"" sound like today's pop music that Garth brought into the  world today.  The only two songs on this album worth listening to are  ""Longneck Bottle"" and ""Beleau Wood.""  With the latter  not being a country song but a very beautiful listen...with a good message.  Longneck is the only true country song on the album and that probably is  because of Steve Warriner.  Garth, I hope you come back..you had such  talent...it hurts to see it wasted",negative
